QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,call_mid,put_mid,T,parity_residual,iv_gap,moneyness,side,score,label
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.226920, 0.003860, 0.504610, -0.203190, 0.137230,0.47122, 10.000000, 8.850000, 13 x 16,9.3,9.7,490.0,81.35,82.55, 4 x 50, 82.840000, -0.763040, 0.003600, 0.510860, -0.208120, -0.502970,0.47923, 0.000000,72.2,0.173,9.5,81.94999999999999,0.1589041095890411,-2.6713008736224424,-0.008009999999999962,1.1728661017760544,K>S,2.6880329626224424,S1_bear
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.210620, 0.003710, 0.483930, -0.194120, 0.127550,0.47078, 28.000000, 8.620000, 40 x 2,8.4,8.85,495.0,85.35,86.7, 10 x 40, 0.000000, -0.778540, 0.003390, 0.490640, -0.200310, -0.504370,0.4779, ,77.2,0.185,8.625,86.025,0.1589041095890411,-2.652980907131706,-0.007120000000000015,1.1848341232227488,K>S,2.6678538751317062,S1_bear
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.197390, 0.003510, 0.465390, -0.187770, 0.119370,0.47435, 116.000000, 7.900000, 1 x 2,7.85,8.15,500.0,89.65,91.0, 11 x 40, 90.060000, -0.790840, 0.003230, 0.472830, -0.193950, -0.503890,0.48058, 2.000000,82.2,0.197,8.0,90.325,0.1589041095890411,-2.60966094064095,-0.006230000000000013,1.1968021446694432,K>S,2.6226747876409497,S1_bear
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.243320, 0.003980, 0.524650, -0.211160, 0.146750,0.47073, 6.000000, 9.800000, 10 x 13,10.15,10.6,485.0,77.05,78.35, 50 x 40, 0.000000, -0.749250, 0.003770, 0.527470, -0.214050, -0.501210,0.47568, ,67.2,0.161,10.375,77.69999999999999,0.1589041095890411,-2.5146208401131958,-0.00495000000000001,1.16089808032936,K>S,2.5249608951131957,S1_bear
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.338590, 0.004640, 0.612560, -0.246080, 0.201700,0.46958, 14.000000, 15.850000, 3 x 5,15.85,16.2,460.0,58.0,58.95, 10 x 51, 65.300000, -0.657560, 0.004500, 0.613750, -0.248600, -0.466230,0.47495, 2.000000,42.2,0.101,16.025,58.475,0.1589041095890411,-2.48122067256692,-0.005369999999999986,1.1010579730958878,K>S,2.49243806556692,S1_bear
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.382420, 0.004800, 0.639080, -0.256130, 0.226480,0.46995, 594.000000, 18.850000, 2 x 7,18.8,19.1,450.0,51.05,51.8, 2 x 57, 51.050000, -0.614760, 0.004760, 0.638790, -0.258780, -0.442270,0.47474, 15.000000,32.2,0.077,18.950000000000003,51.425,0.1589041095890411,-2.442860605548418,-0.0047900000000000165,1.077121930202499,K>S,2.452866436548418,S1_bear
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.297010, 0.004370, 0.579810, -0.232750, 0.177860,0.46929, 12.000000, 13.350000, 30 x 22,13.2,13.7,470.0,65.2,66.4, 40 x 50, 69.400000, -0.698100, 0.004240, 0.580860, -0.234370, -0.484500,0.47267, 2.000000,52.2,0.125,13.45,65.80000000000001,0.1589041095890411,-2.444580739585419,-0.003379999999999994,1.1249940159892766,K>S,2.451641221585419,S1_bear
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.260700, 0.004140, 0.544590, -0.218540, 0.157460,0.47097, 23.000000, 11.250000, 7 x 12,11.15,11.55,480.0,73.05,74.15, 5 x 30, 74.620000, -0.733690, 0.003960, 0.545170, -0.220690, -0.496610,0.47305, 0.000000,62.2,0.149,11.350000000000001,73.6,0.1589041095890411,-2.4079408066039534,-0.0020800000000000263,1.1489300588826656,K>S,2.4122857186039535,S1_bear
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.317800, 0.004570, 0.596990, -0.239460, 0.189720,0.47033, 834.000000, 14.800000, 1 x 10,14.55,14.9,465.0,61.5,62.6, 10 x 40, 74.800000, -0.678200, 0.004400, 0.597360, -0.241300, -0.476100,0.47302, 5.000000,47.2,0.113,14.725000000000001,62.05,0.1589041095890411,-2.3879007060761595,-0.00268999999999997,1.1130259945425822,K>S,2.3935198470761594,S1_bear
1595448000, 2020-07-22 16:00,2020-07-22,16.0,417.78, 2020-09-18,1600459200,58.0, 0.404720, 0.004940, 0.649230, -0.260660, 0.239360,0.47066, 9.000000, 20.550000, 1 x 20,20.45,20.75,445.0,47.6,48.4, 13 x 52, 47.680000, -0.592780, 0.004870, 0.649090, -0.262390, -0.428460,0.47336, 17.000000,27.2,0.065,20.6,48.0,0.1589041095890411,-2.336180572039119,-0.00269999999999998,1.0651539087558046,K>S,2.341820602039119,S1_bear
