QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,call_mid,put_mid,T,parity_residual,iv_gap,moneyness,side,score,label
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-05-15,1589572800,58.0, 0.337770, 0.005940, 0.297190, -0.184420, 0.088710,0.75719, 40.000000, 14.500000, 59 x 5,11.1,12.65,240.0,55.3,56.75, 4 x 30, 52.850000, -0.595380, 0.004860, 0.312960, -0.271810, -0.284440,0.96383, 38.000000,36.5,0.179,11.875,56.025,0.1589041095890411,-8.857512655605426,-0.20663999999999993,1.1793032283425877,K>S,9.067779187605426,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-05-15,1589572800,58.0, 0.491960, 0.005820, 0.323910, -0.220940, 0.118000,0.83671, 124.000000, 18.730000, 29 x 23,21.25,22.5,215.0,39.4,42.65, 94 x 10, 36.600000, -0.473870, 0.004710, 0.323230, -0.295920, -0.220700,1.03283, 32.000000,11.5,0.056,21.875,41.025,0.1589041095890411,-8.699112488059136,-0.19611999999999996,1.0564591420569014,K>S,8.898674394059135,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-04-09,1586462400,22.0, 0.353530, 0.009050, 0.188040, -0.318240, 0.037580,0.81163, 12.000000, 7.300000, 95 x 27,8.3,9.35,222.5,34.6,36.95, 4 x 28, 22.850000, -0.571380, 0.006630, 0.197980, -0.540960, -0.095110,1.15115, 0.000000,19.0,0.093,8.825,35.775000000000006,0.06027397260273973,-8.373165608161106,-0.33951999999999993,1.0933123679426073,K>S,8.718644184161105,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-04-24,1587758400,37.0, 0.641210, 0.006610, 0.242320, -0.262220, 0.093070,0.86714, 6.000000, 24.600000, 12 x 27,26.0,31.0,190.0,20.75,24.95, 20 x 40, 22.000000, -0.359200, 0.004980, 0.243880, -0.383390, -0.098920,1.1427, 9.000000,13.5,0.066,28.5,22.85,0.10136986301369863,-8.422657857160097,-0.27556,0.9336150557712152,K<S,8.703053935160098,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-04-17,1587153600,30.0, 0.574340, 0.007870, 0.230850, -0.313440, 0.075540,0.83837, 314.000000, 20.830000, 33 x 28,20.75,21.65,200.0,24.7,26.3, 63 x 26, 23.300000, -0.413130, 0.005620, 0.229460, -0.442720, -0.091880,1.16713, 362.000000,3.5,0.017,21.2,25.5,0.0821917808219178,-8.29925478040973,-0.32876000000000005,0.9827526902854897,K<S,8.63378451840973,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-04-17,1587153600,30.0, 0.282730, 0.007810, 0.199910, -0.237910, 0.041920,0.73406, 395.000000, 7.800000, 69 x 23,6.45,7.25,235.0,45.1,46.75, 2 x 22, 49.140000, -0.619750, 0.005960, 0.224210, -0.401190, -0.145020,1.07764, 13.000000,31.5,0.155,6.85,45.925,0.0821917808219178,-8.18913432699447,-0.3435799999999999,1.1547344110854505,K>S,8.53874415599447,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-04-17,1587153600,30.0, 0.690650, 0.006890, 0.206510, -0.285700, 0.082570,0.85659, 37.000000, 25.840000, 22 x 3,29.05,30.3,185.0,18.15,19.0, 1 x 18, 17.000000, -0.327660, 0.005090, 0.213000, -0.420670, -0.072160,1.19693, 233.000000,18.5,0.091,29.675,18.575,0.0821917808219178,-7.85002068901624,-0.3403400000000001,0.909046238514078,K<S,8.19633365601624,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-04-17,1587153600,30.0, 0.408450, 0.008350, 0.228590, -0.294080, 0.058170,0.78941, 389.000000, 15.420000, 25 x 21,11.75,12.4,220.0,35.2,36.5, 10 x 33, 30.450000, -0.535490, 0.006190, 0.233820, -0.424200, -0.121910,1.09433, 94.000000,16.5,0.081,12.075,35.85,0.0821917808219178,-7.839900235601018,-0.3049200000000001,1.0810279593140386,K>S,8.150171581601018,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-04-09,1586462400,22.0, 0.692740, 0.007680, 0.176200, -0.321770, 0.059390,0.91153, 7.000000, 23.350000, 25 x 25,26.3,28.7,185.0,15.6,17.25, 103 x 73, 19.500000, -0.328300, 0.005670, 0.182540, -0.528610, -0.052010,1.25247, 32.000000,18.5,0.091,27.5,16.425,0.06027397260273973,-7.757863550273971,-0.34094,0.909046238514078,K<S,8.104787047273971,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-04-17,1587153600,30.0, 0.450870, 0.008240, 0.233000, -0.306500, 0.062750,0.80893, , 14.050000, 46 x 39,13.75,14.7,215.0,32.4,33.4, 19 x 37, 29.990000, -0.505200, 0.006130, 0.234830, -0.429790, -0.113990,1.1056, 101.000000,11.5,0.056,14.225,32.9,0.0821917808219178,-7.723488871803184,-0.2966699999999999,1.0564591420569014,K>S,8.025365430303184,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-05-01,1588363200,44.0, 0.506730, 0.006690, 0.282280, -0.254140, 0.094260,0.84108, 1.000000, 17.800000, 45 x 27,18.5,22.5,210.0,31.55,36.45, 55 x 43, 28.050000, -0.464410, 0.005260, 0.281980, -0.344600, -0.157310,1.04822, 0.000000,6.5,0.032,20.5,34.0,0.12054794520547946,-7.7749860011105625,-0.20713999999999988,1.0318903247997642,K>S,7.985761308110562,S1_bear
1584561600, 2020-03-18 16:00,2020-03-18,16.0,203.51, 2020-04-09,1586462400,22.0, 0.518310, 0.008840, 0.200690, -0.369260, 0.051650,0.88916, 68.000000, 17.400000, 43 x 24,16.0,17.25,205.0,24.5,26.25, 103 x 63, 34.280000, -0.457560, 0.006600, 0.200410, -0.556150, -0.073600,1.18397, 37.000000,1.5,0.007,16.625,25.375,0.06027397260273973,-7.631024647813774,-0.29481,1.007321507542627,K>S,7.931008563313775,S1_bear
