QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,call_mid,put_mid,T,parity_residual,iv_gap,moneyness,side,score,label
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.649420, 0.004490, 0.626520, -0.300020, 0.346690,0.48452, , 0.000000, 10 x 30,44.0,45.7,430.0,21.05,23.25, 11 x 1, 0.000000, -0.351750, 0.004420, 0.626810, -0.308490, -0.244730,0.49638, ,23.4,0.052,44.85,22.15,0.136986301369863,-2.4789817902335898,-0.011859999999999982,0.9482853677362444,K<S,2.50587137523359,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-18,1600459200,43.0, 0.201330, 0.003620, 0.441240, -0.247700, 0.099550,0.4903, 18.000000, 8.100000, 7 x 2,7.85,8.2,530.0,84.4,85.55, 12 x 51, 0.000000, -0.785590, 0.003420, 0.452650, -0.260050, -0.405740,0.50258, ,76.6,0.169,8.024999999999999,84.975,0.1178082191780822,-2.357772051015502,-0.012280000000000013,1.1688168486051385,K>S,2.3856138810155016,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-18,1600459200,43.0, 0.186450, 0.003510, 0.421080, -0.236980, 0.092680,0.4901, 2.000000, 7.000000, 30 x 3,7.1,7.5,535.0,88.5,89.85, 20 x 30, 123.500000, -0.799350, 0.003210, 0.432850, -0.248440, -0.403970,0.50221, 6.000000,81.6,0.18,7.3,89.175,0.1178082191780822,-2.306278266844288,-0.012110000000000065,1.1798434226485832,K>S,2.333734664344288,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.323160, 0.004410, 0.606920, -0.286210, 0.181510,0.47768, 37.000000, 15.630000, 31 x 10,14.85,16.15,500.0,61.2,63.25, 19 x 40, 0.000000, -0.673720, 0.004360, 0.607850, -0.289180, -0.441590,0.48197, ,46.6,0.103,15.5,62.225,0.136986301369863,-2.2864944969918284,-0.004290000000000016,1.1026574043444701,K>S,2.2962209994918283,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.266470, 0.004050, 0.554610, -0.262320, 0.150690,0.47916, , 0.000000, 15 x 10,11.45,12.6,515.0,72.7,74.6, 18 x 6, 0.000000, -0.728270, 0.003870, 0.556140, -0.265050, -0.462660,0.48235, ,61.6,0.136,12.024999999999999,73.65,0.136986301369863,-2.2684615055828843,-0.003190000000000026,1.1357371264748044,K>S,2.2756940330828845,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.739960, 0.003910, 0.547680, -0.264690, 0.386300,0.4886, , 0.000000, 36 x 10,56.65,58.8,410.0,13.8,16.0, 59 x 14, 14.330000, -0.262970, 0.003890, 0.551970, -0.273160, -0.182800,0.5002, 12.000000,43.4,0.096,57.724999999999994,14.9,0.136986301369863,-2.24469244544553,-0.0116,0.9041790715624656,K<S,2.2709925454455298,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.232460, 0.003750, 0.516740, -0.244820, 0.132370,0.48049, , 0.000000, 30 x 10,9.6,10.65,525.0,80.5,82.8, 36 x 1, 0.000000, -0.761280, 0.003600, 0.518630, -0.246310, -0.469110,0.48235, ,71.6,0.158,10.125,81.65,0.136986301369863,-2.2231061779769163,-0.0018600000000000283,1.1577902745616937,K>S,2.2273232629769164,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.303410, 0.004340, 0.590110, -0.278920, 0.171360,0.47838, , 0.000000, 5 x 40,13.65,14.85,505.0,64.9,66.85, 47 x 6, 0.000000, -0.693340, 0.004250, 0.590500, -0.281000, -0.450480,0.48098, ,51.6,0.114,14.25,65.875,0.136986301369863,-2.2138168331888437,-0.002599999999999991,1.1136839783879149,K>S,2.2197116831888435,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-18,1600459200,43.0, 0.174650, 0.003300, 0.403510, -0.227890, 0.087020,0.49395, 37.000000, 6.650000, 3 x 30,6.55,6.9,540.0,92.8,93.95, 7 x 20, 122.100000, -0.813300, 0.003070, 0.412880, -0.236780, -0.401780,0.50167, 2.000000,86.6,0.191,6.725,93.375,0.1178082191780822,-2.104784482673068,-0.007719999999999949,1.1908699966920278,K>S,2.122287652673068,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.284530, 0.004250, 0.572790, -0.271150, 0.160880,0.4783, , 0.000000, 30 x 20,12.5,13.65,510.0,68.75,70.4, 2 x 20, 0.000000, -0.712970, 0.004060, 0.572660, -0.271050, -0.456990,0.47897, ,56.6,0.125,13.075,69.575,0.136986301369863,-2.1161391693858604,-0.0006700000000000039,1.1247105524313596,K>S,2.1176582268858604,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-18,1600459200,43.0, 0.249350, 0.004220, 0.497670, -0.276480, 0.123390,0.48386, 16.000000, 10.550000, 33 x 10,10.2,10.65,515.0,71.7,72.65, 30 x 31, 0.000000, -0.743530, 0.004030, 0.501970, -0.281620, -0.400810,0.49049, ,61.6,0.136,10.425,72.17500000000001,0.1178082191780822,-2.0872534035292034,-0.006629999999999969,1.1357371264748044,K>S,2.1022852710292033,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-18,1600459200,43.0, 0.233230, 0.003950, 0.480020, -0.268260, 0.115550,0.48729, 20.000000, 9.630000, 10 x 4,9.45,9.8,520.0,76.0,76.7, 13 x 30, 144.700000, -0.758760, 0.003860, 0.484990, -0.274310, -0.402840,0.49395, 1.000000,66.6,0.147,9.625,76.35,0.1178082191780822,-2.085759619357958,-0.006659999999999999,1.146763700518249,K>S,2.1008595043579583,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.443130, 0.004880, 0.667500, -0.315580, 0.245970,0.47758, , 0.000000, 44 x 30,23.4,24.95,472.5,42.5,44.2, 46 x 40, 0.000000, -0.554860, 0.004840, 0.667360, -0.316750, -0.377930,0.47927, ,19.1,0.042,24.174999999999997,43.35,0.136986301369863,-2.086221647908239,-0.0016899999999999693,1.0420112471055243,K>S,2.090053300408239,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.365340, 0.004620, 0.634740, -0.300880, 0.204630,0.47885, , 0.000000, 25 x 10,17.7,19.0,490.0,54.0,55.85, 45 x 20, 0.000000, -0.633720, 0.004540, 0.634430, -0.301390, -0.421770,0.47977, ,36.6,0.081,18.35,54.925,0.136986301369863,-2.0818498245977892,-0.0009199999999999764,1.0806042562575808,K>S,2.0839356945977894,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.420460, 0.004830, 0.660270, -0.312010, 0.233290,0.4774, , 0.000000, 43 x 10,21.6,23.1,477.5,45.6,47.35, 24 x 10, 0.000000, -0.578370, 0.004760, 0.660100, -0.313340, -0.391170,0.47938, ,24.1,0.053,22.35,46.475,0.136986301369863,-2.0635439841052516,-0.0019799999999999818,1.053037821148969,K>S,2.0680331391052515,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.386930, 0.004740, 0.647330, -0.306580, 0.216180,0.47932, , 0.000000, 54 x 1,19.2,20.65,485.0,50.6,52.4, 45 x 40, 0.000000, -0.612130, 0.004690, 0.646610, -0.306880, -0.410810,0.47996, ,31.6,0.07,19.924999999999997,51.5,0.136986301369863,-2.0545274884007796,-0.0006399999999999739,1.069577682214136,K>S,2.0559785284007797,S1_bear
1596744000, 2020-08-06 16:00,2020-08-06,16.0,453.45, 2020-09-25,1601064000,50.0, 0.455710, 0.004920, 0.669620, -0.316800, 0.251940,0.47737, , 0.000000, 48 x 40,24.35,25.9,470.0,40.95,42.6, 59 x 6, 0.000000, -0.543950, 0.004890, 0.669610, -0.317240, -0.370510,0.47896, ,16.6,0.036,25.125,41.775000000000006,0.136986301369863,-2.047560479809732,-0.0015899999999999803,1.036497960083802,K>S,2.0511654073097323,S1_bear
