QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,call_mid,put_mid,T,parity_residual,iv_gap,moneyness,side,score,label
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-08-19,1660939200,43.0, 0.158220, 0.009340, 0.132130, -0.073460, 0.027260,0.47383, 243.000000, 1.980000, 59 x 95,1.98,2.03,190.0,32.95,33.8, 14 x 186, 33.000000, -0.826640, 0.009050, 0.137900, -0.070490, -0.125240,0.50535, 16.000000,31.5,0.199,2.005,33.375,0.1178082191780822,-0.5666318941056225,-0.03151999999999999,1.1988138052873998,K>S,0.5916099181056226,S1_bear
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-08-26,1661544000,50.0, 0.205030, 0.009340, 0.168150, -0.088230, 0.040950,0.51759, 8.000000, 3.300000, 116 x 2,3.15,3.3,190.0,34.1,34.35, 31 x 19, 33.840000, -0.793010, 0.009150, 0.166170, -0.077850, -0.149410,0.52664, 1.000000,31.5,0.199,3.2249999999999996,34.225,0.136986301369863,-0.31128782376478625,-0.009050000000000002,1.1988138052873998,K>S,0.31845949626478626,S1_bear
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-08-26,1661544000,50.0, 0.251070, 0.010320, 0.187580, -0.099900, 0.049370,0.52486, 21.000000, 4.350000, 190 x 41,4.1,4.35,185.0,30.1,30.35, 38 x 42, 0.000000, -0.747790, 0.010160, 0.187100, -0.089710, -0.151560,0.53393, ,26.5,0.167,4.225,30.225,0.136986301369863,-0.2839654875677695,-0.009070000000000022,1.1672660735693103,K>S,0.29115300906776953,S1_bear
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-08-05,1659729600,29.0, 0.105000, 0.008440, 0.082150, -0.066060, 0.012960,0.47531, 136.000000, 0.980000, 14 x 40,1.0,1.04,190.0,32.1,32.5, 13 x 13, 33.850000, -0.884340, 0.007720, 0.084310, -0.061940, -0.074570,0.49194, 1.000000,31.5,0.199,1.02,32.3,0.07945205479452055,-0.24700356203788587,-0.016629999999999978,1.1988138052873998,K>S,0.26018200553788584,S1_bear
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-08-19,1660939200,43.0, 0.203640, 0.010760, 0.155210, -0.087730, 0.034850,0.47853, 454.000000, 2.800000, 49 x 52,2.75,2.8,185.0,28.7,29.0, 14 x 26, 31.150000, -0.796250, 0.010640, 0.153380, -0.077010, -0.128160,0.4872, 1.000000,26.5,0.167,2.775,28.85,0.1178082191780822,-0.24812567827684973,-0.008670000000000011,1.1672660735693103,K>S,0.2549962197768497,S1_bear
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-07-29,1659124800,22.0, 0.076470, 0.007540, 0.057170, -0.059960, 0.007160,0.4832, 105.000000, 0.630000, 10 x 38,0.61,0.64,190.0,31.75,32.25, 38 x 57, 37.890000, -0.904240, 0.006430, 0.062990, -0.063900, -0.051060,0.51181, 0.000000,31.5,0.199,0.625,32.0,0.06027397260273973,-0.22703099099305746,-0.02860999999999997,1.1988138052873998,K>S,0.24970298549305744,S1_bear
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-08-12,1660334400,36.0, 0.177710, 0.010860, 0.130550, -0.087350, 0.025950,0.47821, 16.000000, 2.250000, 33 x 18,2.12,2.2,185.0,27.9,28.75, 14 x 14, 27.920000, -0.819770, 0.010620, 0.130470, -0.077390, -0.106400,0.48772, 7.000000,26.5,0.167,2.16,28.325,0.09863013698630137,-0.22718333472258934,-0.009509999999999963,1.1672660735693103,K>S,0.23471953422258932,S1_bear
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-08-26,1661544000,50.0, 0.301470, 0.011050, 0.205870, -0.111700, 0.059010,0.53239, 39.000000, 5.620000, 34 x 33,5.35,5.55,180.0,26.25,26.55, 35 x 38, 0.000000, -0.699150, 0.011040, 0.204290, -0.100050, -0.149460,0.53812, ,21.5,0.136,5.449999999999999,26.4,0.136986301369863,-0.20664315137075207,-0.005730000000000013,1.135718341851221,K>S,0.21118388987075207,S1_bear
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-08-12,1660334400,36.0, 0.133260, 0.009060, 0.108780, -0.071270, 0.019450,0.47437, 33.000000, 1.570000, 36 x 20,1.47,1.54,190.0,32.3,32.95, 23 x 10, 42.040000, -0.864650, 0.008500, 0.105750, -0.061290, -0.096930,0.48191, 0.000000,31.5,0.199,1.505,32.625,0.09863013698630137,-0.2018705016251623,-0.007539999999999991,1.1988138052873998,K>S,0.2078455746251623,S1_bear
1657224000, 2022-07-07 16:00,2022-07-07,16.0,158.49, 2022-08-19,1660939200,43.0, 0.257150, 0.012120, 0.177360, -0.101700, 0.044570,0.48574, 729.000000, 3.810000, 256 x 530,3.75,3.85,180.0,24.8,24.9, 51 x 30, 24.350000, -0.743930, 0.012100, 0.175960, -0.090550, -0.129720,0.49212, 34.000000,21.5,0.136,3.8,24.85,0.1178082191780822,-0.19961946244807294,-0.006379999999999997,1.135718341851221,K>S,0.20467529344807295,S1_bear
