label,side,n,hit,mean_ret,median_ret,p75,p25
S1_bull,K>S,2265,0.5399558498896248,0.003862346676005694,0.0032068344240702633,0.015830236500950456,-0.012074053522080035
S1_bear,K>S,12432,0.5586389961389961,0.002439486891556055,0.0011406772225978292,0.01210003455853538,-0.006323598147679142
S1_bear,K<S,5491,0.5458022218175196,0.0022857655474754603,0.00089671760066365,0.0131919306926073,-0.007567810677080295
None,K<S,37951,0.5498932834444415,0.0016060795513805784,0.0012329644482233038,0.009379462404948285,-0.005576563312852995
None,K>S,38166,0.5385159566105958,0.0012699431119487777,0.0011056546448182224,0.010326222129547268,-0.006524488106670484
S1_bull,K<S,3786,0.5264131008980454,0.000526314887674754,0.0005956423161993774,0.011988807231822891,-0.009582476932649787
