QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,call_mid,put_mid,T,parity_residual,iv_gap,moneyness,side,score,label
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-18,1555617600,36.0, 0.015840, 0.003270, 0.022330, -0.006030, 0.002670,0.20665, 248.000000, 0.060000, 50 x 260,0.06,0.06,210.0,27.9,28.59, 30 x 10, 29.000000, -0.929820, 0.001690, 0.070890, -0.024570, -0.068290,0.25662, 1.000000,28.2,0.155,0.06,28.244999999999997,0.09863013698630137,-0.6726003858440173,-0.049970000000000014,1.1548614166300044,K>S,0.7180331098440172,S1_bear
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-18,1555617600,36.0, 0.028520, 0.005730, 0.037570, -0.009460, 0.005530,0.19452, 404.000000, 0.120000, 130 x 31,0.11,0.13,205.0,22.9,23.75, 45 x 31, 24.590000, -0.929600, 0.004120, 0.073250, -0.022240, -0.081280,0.22425, 0.000000,23.2,0.127,0.12,23.325,0.09863013698630137,-0.6729132189414173,-0.029730000000000006,1.1273647162340519,K>S,0.6999437349414174,S1_bear
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-18,1555617600,36.0, 0.058760, 0.010830, 0.068310, -0.017490, 0.010720,0.18792, , 0.260000, 50 x 349,0.26,0.27,200.0,18.15,18.7, 51 x 30, 17.850000, -0.921230, 0.008390, 0.082590, -0.021420, -0.099750,0.19431, 89.000000,18.2,0.1,0.265,18.424999999999997,0.09863013698630137,-0.6082260520388445,-0.006390000000000007,1.0998680158380993,K>S,0.6140358400388445,S1_bear
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-26,1556308800,44.0, 0.831870, 0.018960, 0.160490, -0.037180, 0.170290,0.20791, 21.000000, 14.110000, 152 x 10,12.45,13.7,170.0,1.13,1.3, 60 x 42, 1.180000, -0.167060, 0.019040, 0.160640, -0.037060, -0.038290,0.20714, 70.000000,11.8,0.065,13.075,1.2149999999999999,0.12054794520547946,-0.5786805609210006,0.0007700000000000207,0.9348878134623845,K<S,0.5793806449210006,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.015820, 0.003550, 0.021080, -0.006290, 0.002430,0.20703, 20.000000, 0.080000, 20 x 164,0.06,0.07,207.5,25.55,25.81, 20 x 20, 0.000000, -0.934160, 0.000440, 0.061070, -0.014830, -0.045690,0.24525, ,25.7,0.141,0.065,25.68,0.0821917808219178,-0.48667546744336576,-0.038220000000000004,1.1411130664320281,K>S,0.5214250914433658,S1_bear
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.047480, 0.009690, 0.052030, -0.016220, 0.006800,0.19199, 235.000000, 0.200000, 10 x 11,0.19,0.21,200.0,18.2,18.45, 31 x 21, 0.000000, -0.929890, 0.006200, 0.067390, -0.020800, -0.072880,0.19827, ,18.2,0.1,0.2,18.325,0.0821917808219178,-0.47205842174665236,-0.006280000000000008,1.0998680158380993,K>S,0.47776819774665236,S1_bear
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.068930, 0.013360, 0.070310, -0.020620, 0.009960,0.18759, 35.000000, 0.350000, 293 x 135,0.27,0.31,197.5,15.75,16.01, 129 x 71, 0.000000, -0.923990, 0.009390, 0.072480, -0.021150, -0.081720,0.18249, ,15.7,0.086,0.29000000000000004,15.88,0.0821917808219178,-0.42885273984773775,0.005099999999999993,1.086119665640123,K>S,0.43348965984773774,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-05,1554494400,23.0, 0.034610, 0.008070, 0.035120, -0.014190, 0.003540,0.20126, 158.000000, 0.130000, 66 x 69,0.11,0.13,200.0,18.2,18.41, 21 x 31, 18.140000, -0.932350, 0.005570, 0.056990, -0.025960, -0.053970,0.22127, 7.000000,18.2,0.1,0.12,18.305,0.06301369863013699,-0.413926790964009,-0.02001,1.0998680158380993,K>S,0.432119882964009,S1_bear
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.104180, 0.018340, 0.095960, -0.029130, 0.016130,0.18669, 148.000000, 0.540000, 31 x 31,0.47,0.48,195.0,13.4,13.66, 106 x 122, 0.000000, -0.901020, 0.015380, 0.090710, -0.025320, -0.097180,0.17682, ,13.2,0.072,0.475,13.530000000000001,0.0821917808219178,-0.3856470579488249,0.00986999999999999,1.072371315442147,K>S,0.3946208619488249,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-18,1555617600,36.0, 0.122070, 0.018990, 0.117510, -0.029030, 0.021630,0.18466, , 0.630000, 125 x 4,0.62,0.64,195.0,13.4,13.65, 98 x 85, 13.100000, -0.901530, 0.015320, 0.099060, -0.021840, -0.115920,0.16154, 63.000000,13.2,0.072,0.63,13.525,0.09863013698630137,-0.32353888513624796,0.02312,1.072371315442147,K>S,0.34455958913624796,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-05,1554494400,23.0, 0.123210, 0.023330, 0.094740, -0.037260, 0.014120,0.18821, 167.000000, 0.530000, 145 x 132,0.51,0.54,192.5,11.05,11.25, 151 x 126, 10.750000, -0.875520, 0.021680, 0.095700, -0.036650, -0.081440,0.18532, 1.000000,10.7,0.059,0.525,11.15,0.06301369863013699,-0.3350464857280713,0.002889999999999976,1.0586229652441708,K>S,0.33767407372807123,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-18,1555617600,36.0, 0.240830, 0.028600, 0.180400, -0.046500, 0.042430,0.18865, , 1.460000, 119 x 108,1.47,1.53,190.0,9.31,9.45, 152 x 45, 8.780000, -0.779220, 0.029210, 0.171920, -0.039880, -0.131530,0.17245, 503.000000,8.2,0.045,1.5,9.379999999999999,0.09863013698630137,-0.2888517182336763,0.01620000000000002,1.0448746150461945,K>S,0.3035807582336763,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-05,1554494400,23.0, 0.188240, 0.030720, 0.126090, -0.049530, 0.021950,0.18824, , 0.910000, 10 x 122,0.88,0.9,190.0,8.9,9.05, 106 x 69, 8.590000, -0.817030, 0.030130, 0.123080, -0.046890, -0.085410,0.18298, 45.000000,8.2,0.045,0.89,8.975000000000001,0.06301369863013699,-0.2887530506493974,0.005259999999999987,1.0448746150461945,K>S,0.29353544264939735,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.151480, 0.024000, 0.123840, -0.036670, 0.023160,0.1849, , 0.850000, 181 x 91,0.73,0.77,192.5,11.1,11.29, 53 x 33, 0.000000, -0.869030, 0.022020, 0.111780, -0.030490, -0.106380,0.16773, ,10.7,0.059,0.75,11.195,0.0821917808219178,-0.26744137604990925,0.01717000000000002,1.0586229652441708,K>S,0.28305234004990926,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.216150, 0.029810, 0.154970, -0.047040, 0.032210,0.18605, 287.000000, 1.320000, 31 x 13,1.17,1.2,190.0,9.05,9.19, 74 x 20, 8.500000, -0.801840, 0.029870, 0.147980, -0.041250, -0.110480,0.17196, 2.000000,8.2,0.045,1.185,9.120000000000001,0.0821917808219178,-0.249235694150995,0.014089999999999991,1.0448746150461945,K>S,0.262046322150995,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-05,1554494400,23.0, 0.079980, 0.016710, 0.069470, -0.026900, 0.009330,0.19065, 202.000000, 0.340000, 214 x 214,0.3,0.33,195.0,13.24,13.45, 37 x 43, 13.410000, -0.924420, 0.011460, 0.063900, -0.023100, -0.064460,0.17637, 3.000000,13.2,0.072,0.315,13.344999999999999,0.06301369863013699,-0.24633992080671696,0.014279999999999987,1.072371315442147,K>S,0.25932329680671695,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.666750, 0.033220, 0.192370, -0.064960, 0.096800,0.20603, 135.000000, 7.050000, 204 x 69,6.75,6.9,177.5,2.27,2.3, 38 x 15, 2.290000, -0.326170, 0.034660, 0.191430, -0.061190, -0.051770,0.19648, 181.000000,4.3,0.024,6.825,2.285,0.0821917808219178,-0.23320728465645058,0.009550000000000003,0.9761328640563133,K<S,0.2418901446564506,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-18,1555617600,36.0, 0.895350, 0.012490, 0.104930, -0.036170, 0.146750,0.2522, 950.000000, 18.250000, 126 x 57,17.5,17.7,165.0,0.5,0.51, 113 x 266, 0.500000, -0.081420, 0.011590, 0.087910, -0.026010, -0.015800,0.22471, ,16.8,0.093,17.6,0.505,0.09863013698630137,-0.21541588372076248,0.027489999999999987,0.907391113066432,K<S,0.24040979172076246,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-05,1554494400,23.0, 0.767000, 0.030830, 0.142420, -0.063350, 0.086460,0.21285, 195.000000, 8.900000, 167 x 60,8.15,8.29,175.0,1.26,1.29, 28 x 30, 1.240000, -0.225120, 0.031330, 0.139990, -0.059600, -0.027830,0.20485, 294.000000,6.8,0.038,8.219999999999999,1.275,0.06301369863013699,-0.22099244017749164,0.008000000000000007,0.962384513858337,K<S,0.22826604017749166,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-26,1556308800,44.0, 0.492690, 0.031590, 0.254650, -0.056710, 0.104280,0.19774, 227.000000, 4.750000, 24 x 7,4.65,4.8,182.5,4.85,5.0, 12 x 3, 4.750000, -0.510450, 0.034650, 0.254570, -0.051490, -0.115400,0.18039, 70.000000,0.7,0.004,4.725,4.925,0.12054794520547946,-0.19880944874209394,0.017350000000000004,1.0036295644522657,K>S,0.21458406874209396,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-26,1556308800,44.0, 0.413120, 0.031500, 0.248740, -0.053430, 0.088260,0.19386, 163.000000, 3.650000, 7 x 31,3.45,3.65,185.0,6.15,6.31, 11 x 6, 5.990000, -0.598770, 0.034650, 0.246750, -0.048400, -0.133660,0.1742, 40.000000,3.2,0.017,3.55,6.23,0.12054794520547946,-0.19083522630634153,0.01966000000000001,1.017377914650242,K>S,0.20871009830634155,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-26,1556308800,44.0, 0.644250, 0.028330, 0.237600, -0.054630, 0.134830,0.20609, 122.000000, 8.060000, 107 x 45,7.45,7.86,177.5,2.74,2.99, 50 x 11, 2.720000, -0.345010, 0.030660, 0.235030, -0.049340, -0.079740,0.18813, 142.000000,4.3,0.024,7.655,2.865,0.12054794520547946,-0.18475789361365624,0.017960000000000004,0.9761328640563133,K<S,0.20108712561365624,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-26,1556308800,44.0, 0.570500, 0.030060, 0.250680, -0.056820, 0.120030,0.20468, , 6.550000, 11 x 2,6.05,6.25,180.0,3.74,3.95, 11 x 48, 3.610000, -0.425600, 0.032910, 0.249920, -0.051740, -0.097030,0.18659, 237.000000,1.8,0.01,6.15,3.845,0.12054794520547946,-0.18178367117787486,0.018089999999999995,0.9898812142542894,K<S,0.19823109917787485,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-26,1556308800,44.0, 0.150340, 0.019590, 0.148640, -0.031210, 0.032680,0.18635, 100.000000, 0.900000, 33 x 11,0.86,0.94,195.0,12.15,14.85, 314 x 76, 13.950000, -0.904670, 0.015030, 0.106980, -0.017080, -0.138910,0.14376, 10.000000,13.2,0.072,0.8999999999999999,13.5,0.12054794520547946,-0.15893833656321554,0.04258999999999999,1.072371315442147,K>S,0.19766116456321553,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-05,1554494400,23.0, 0.927980, 0.011140, 0.064430, -0.034710, 0.099420,0.26601, 1.000000, 17.800000, 31 x 96,17.15,17.36,165.0,0.28,0.3, 88 x 271, 0.290000, -0.058190, 0.010080, 0.053730, -0.027670, -0.007310,0.24539, 99.000000,16.8,0.093,17.255,0.29000000000000004,0.06301369863013699,-0.175818699862905,0.020620000000000027,0.907391113066432,K<S,0.19456640386290502,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.390600, 0.037450, 0.203770, -0.064460, 0.057540,0.19332, 679.000000, 2.810000, 53 x 3,2.72,2.77,185.0,5.56,5.7, 93 x 37, 5.400000, -0.618500, 0.039830, 0.201570, -0.058770, -0.094380,0.18053, 17.000000,3.2,0.017,2.745,5.63,0.0821917808219178,-0.18282433035316537,0.012789999999999996,1.017377914650242,K>S,0.19445299835316537,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-05,1554494400,23.0, 0.588160, 0.041380, 0.181490, -0.076560, 0.067220,0.20145, , 4.750000, 164 x 129,4.65,4.8,180.0,2.69,2.77, 148 x 10, 2.710000, -0.409110, 0.043260, 0.180880, -0.073430, -0.049290,0.19236, 286.000000,1.8,0.01,4.725,2.73,0.06301369863013699,-0.18357931033481156,0.009089999999999987,0.9898812142542894,K<S,0.19184393833481156,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-18,1555617600,36.0, 0.724520, 0.026930, 0.193090, -0.056120, 0.124240,0.21485, , 9.050000, 63 x 146,8.95,9.1,175.0,1.83,1.87, 10 x 26, 1.860000, -0.260620, 0.028390, 0.187920, -0.050600, -0.049260,0.19706, ,6.8,0.038,9.024999999999999,1.85,0.09863013698630137,-0.1747902175259366,0.01779,0.962384513858337,K<S,0.1909648855259366,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-18,1555617600,36.0, 0.829880, 0.018960, 0.146640, -0.045670, 0.139860,0.23076, 588.000000, 13.130000, 186 x 172,13.0,13.21,170.0,0.93,0.96, 90 x 19, 0.960000, -0.147970, 0.019100, 0.134020, -0.037770, -0.027820,0.20948, ,11.8,0.065,13.105,0.9450000000000001,0.09863013698630137,-0.17010305062336428,0.021279999999999993,0.9348878134623845,K<S,0.18945082662336427,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-26,1556308800,44.0, 0.761720, 0.021670, 0.197770, -0.049300, 0.156340,0.22412, 21.000000, 10.950000, 12 x 11,11.3,11.55,172.5,1.57,1.71, 10 x 11, 1.510000, -0.217040, 0.022950, 0.187760, -0.041490, -0.050440,0.20052, 165.000000,9.3,0.051,11.425,1.6400000000000001,0.12054794520547946,-0.16570633848521865,0.02360000000000001,0.9486361636603607,K<S,0.18716345848521865,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-18,1555617600,36.0, 0.402840, 0.034150, 0.223620, -0.060080, 0.070660,0.19545, , 3.150000, 291 x 67,3.11,3.21,185.0,5.89,5.99, 10 x 74, 5.950000, -0.607550, 0.036870, 0.222270, -0.054410, -0.111110,0.17968, ,3.2,0.017,3.16,5.9399999999999995,0.09863013698630137,-0.16916455133110553,0.015770000000000006,1.017377914650242,K>S,0.18350263533110553,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.486740, 0.037560, 0.210740, -0.068820, 0.072250,0.20064, 532.000000, 3.900000, 87 x 79,3.85,4.0,182.5,4.25,4.35, 281 x 41, 3.950000, -0.515870, 0.040110, 0.210940, -0.064260, -0.080240,0.1872, 387.000000,0.7,0.004,3.925,4.3,0.0821917808219178,-0.16461864845425112,0.013440000000000007,1.0036295644522657,K>S,0.17683829645425111,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.737870, 0.028330, 0.172700, -0.060360, 0.106410,0.21687, 24.000000, 8.900000, 38 x 12,8.65,8.8,175.0,1.58,1.64, 77 x 30, 1.520000, -0.246560, 0.029610, 0.167230, -0.054190, -0.039140,0.20123, 302.000000,6.8,0.038,8.725000000000001,1.6099999999999999,0.0821917808219178,-0.15000160275753416,0.015640000000000015,0.962384513858337,K<S,0.16422149075753417,None
1552507200, 2019-03-13 16:00,2019-03-13,16.0,181.84, 2019-04-12,1555099200,30.0, 0.300770, 0.034380, 0.184880, -0.057110, 0.044350,0.19091, 181.000000, 2.040000, 69 x 1,1.87,1.9,187.5,7.15,7.3, 75 x 5, 7.050000, -0.718140, 0.036360, 0.179250, -0.050100, -0.105400,0.17414, 4.000000,5.7,0.031,1.885,7.225,0.0821917808219178,-0.1460300122520799,0.016770000000000007,1.0311262648482182,K>S,0.1612772962520799,None
