QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,call_mid,put_mid,T,parity_residual,iv_gap,moneyness,side,score,label
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-21,1477080000,51.0, 0.065930, 0.015140, 0.050830, -0.010670, 0.009280,0.21059, , 0.240000, 100 x 110,0.24,0.25,120.0,13.91,14.06, 73 x 311, 13.900000, -0.930540, 0.006120, 0.049750, -0.009320, -0.064380,0.19155, 5.000000,13.9,0.131,0.245,13.985,0.13972602739726028,-0.37065442085446954,0.01904,1.130901894260673,K>S,0.38075609285446954,None
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-21,1477080000,51.0, 0.148800, 0.029290, 0.093240, -0.017360, 0.021530,0.19791, , 0.600000, 4 x 124,0.58,0.6,115.0,9.26,9.4, 129 x 1355, 9.200000, -0.867250, 0.026610, 0.085240, -0.014750, -0.103960,0.18209, 21.000000,8.9,0.084,0.59,9.33,0.13972602739726028,-0.3427871635398301,0.01582,1.0837809819998114,K>S,0.3511804645398301,None
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-21,1477080000,51.0, 0.324830, 0.046260, 0.143680, -0.026720, 0.046620,0.19396, , 1.610000, 62 x 20,1.56,1.6,110.0,5.25,5.4, 1128 x 662, 5.280000, -0.685640, 0.047900, 0.141950, -0.024740, -0.100530,0.18399, ,3.9,0.037,1.58,5.325,0.13972602739726028,-0.3199199062252047,0.009970000000000007,1.03666006973895,K>S,0.32520948972520475,None
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-21,1477080000,51.0, 0.569670, 0.048450, 0.157180, -0.030380, 0.080530,0.20224, , 3.850000, 710 x 467,3.76,3.85,105.0,2.52,2.55, 188 x 25, 2.530000, -0.428170, 0.050850, 0.157090, -0.028950, -0.066540,0.19215, ,1.1,0.01,3.8049999999999997,2.535,0.13972602739726028,-0.2770526489105656,0.010090000000000016,0.9895391574780887,K<S,0.28240589841056557,None
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-21,1477080000,51.0, 0.775740, 0.034090, 0.120380, -0.025600, 0.106860,0.21979, 323.000000, 7.300000, 45 x 46,7.25,7.35,100.0,1.01,1.05, 489 x 6, 1.020000, -0.211540, 0.035080, 0.116220, -0.022580, -0.032990,0.20665, ,6.1,0.058,7.3,1.03,0.13972602739726028,-0.24918539159592612,0.013140000000000013,0.9424182452172274,K<S,0.25615681859592615,None
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-07,1475870400,37.0, 0.204200, 0.042470, 0.096760, -0.024680, 0.021810,0.19474, 73.000000, 0.750000, 7 x 31,0.71,0.76,112.0,6.45,6.61, 31 x 726, 0.000000, -0.808560, 0.041890, 0.093080, -0.022900, -0.079410,0.18456, ,5.9,0.056,0.735,6.53,0.10136986301369863,-0.2507084518538658,0.010179999999999995,1.0555084346432948,K>S,0.2561094508538658,None
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-07,1475870400,37.0, 0.167690, 0.037420, 0.085980, -0.022340, 0.017850,0.1959, 132.000000, 0.540000, 531 x 2,0.57,0.6,113.0,7.3,7.45, 31 x 262, 0.000000, -0.843510, 0.035730, 0.081900, -0.020200, -0.078070,0.18576, ,6.9,0.065,0.585,7.375,0.10136986301369863,-0.24975503679491684,0.010139999999999982,1.064932617095467,K>S,0.2551348137949168,None
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-21,1477080000,51.0, 0.843610, 0.025780, 0.095330, -0.021350, 0.114330,0.23226, 18.000000, 9.500000, 96 x 44,9.35,9.45,97.5,0.62,0.65, 404 x 10, 0.620000, -0.139400, 0.025790, 0.088960, -0.018050, -0.022050,0.21541, 679.000000,8.6,0.081,9.399999999999999,0.635,0.13972602739726028,-0.24025176293861428,0.016850000000000004,0.9188577890867967,K<S,0.24919153043861428,None
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-07,1475870400,37.0, 0.460360, 0.059080, 0.135930, -0.035340, 0.048720,0.19674, 129.000000, 2.300000, 10 x 20,2.24,2.29,107.0,3.0,3.09, 7 x 1196, 3.010000, -0.542860, 0.061400, 0.135580, -0.033880, -0.060410,0.18865, 23.000000,0.9,0.008,2.265,3.045,0.10136986301369863,-0.2154755271486395,0.008089999999999986,1.0083875223824332,K>S,0.21976767664863947,None
1472673600, 2016-08-31 16:00,2016-08-31,16.0,106.11, 2016-10-07,1475870400,37.0, 0.293760, 0.051700, 0.117780, -0.030120, 0.030910,0.19494, 362.000000, 1.160000, 46 x 20,1.16,1.22,110.0,4.9,5.0, 6 x 8, 4.750000, -0.718110, 0.053400, 0.115710, -0.027730, -0.075300,0.18374, 1.000000,3.9,0.037,1.19,4.95,0.10136986301369863,-0.20761528197177848,0.011200000000000015,1.03666006973895,K>S,0.21355744197177848,None
