QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,call_mid,put_mid,T,parity_residual,iv_gap,moneyness,side,score,label
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-16,1518814800,44.0, 0.028140, 0.004070, 0.038610, -0.010170, 0.005870,0.25676, 380.000000, 0.170000, 42 x 37,0.14,0.16,205.0,32.91,33.46, 22 x 21, 0.000000, -0.995210, 0.000890, 0.005170, -0.008500, -0.251820,0.18178, ,32.8,0.19,0.15000000000000002,33.185,0.12054794520547946,-1.0436191246259696,0.07497999999999999,1.1902688265691228,K>S,1.1081881516259695,None
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-16,1518814800,44.0, 0.044250, 0.006240, 0.056450, -0.014760, 0.009390,0.24718, 684.000000, 0.270000, 54 x 29,0.24,0.27,200.0,28.01,28.55, 23 x 22, 0.000000, -0.974680, 0.004240, 0.033400, -0.014170, -0.241630,0.21367, ,27.8,0.161,0.255,28.28,0.12054794520547946,-1.0095675694975021,0.03351000000000001,1.1612378795796319,K>S,1.0384247059975023,None
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-16,1518814800,44.0, 0.071590, 0.009410, 0.083260, -0.021080, 0.014580,0.23889, 316.000000, 0.430000, 66 x 42,0.43,0.46,195.0,23.35,23.66, 123 x 108, 0.000000, -0.939360, 0.008600, 0.071130, -0.024280, -0.228280,0.22559, ,22.8,0.132,0.445,23.505000000000003,0.12054794520547946,-1.0205160143690648,0.013299999999999979,1.1322069325901412,K>S,1.0319693093690647,None
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-16,1518814800,44.0, 0.118840, 0.014020, 0.120950, -0.029940, 0.023710,0.23415, , 0.760000, 37 x 20,0.79,0.8,190.0,18.74,19.0, 127 x 310, 17.200000, -0.887450, 0.013760, 0.113860, -0.034730, -0.211930,0.22649, 56.000000,17.8,0.103,0.795,18.869999999999997,0.12054794520547946,-1.0114644592406208,0.00766,1.1031759856006504,K>S,1.0180608682406207,None
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-16,1518814800,44.0, 0.192330, 0.019570, 0.165420, -0.040890, 0.038680,0.23172, , 1.460000, 102 x 14,1.41,1.46,185.0,14.4,14.55, 60 x 83, 14.200000, -0.814260, 0.019670, 0.160410, -0.045270, -0.190130,0.22419, 114.000000,12.8,0.074,1.435,14.475000000000001,0.12054794520547946,-0.9524129041121885,0.007530000000000009,1.0741450386111595,K>S,0.9588973636121885,None
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-09,1518210000,37.0, 0.062250, 0.008880, 0.068970, -0.021490, 0.010690,0.24893, 17.000000, 0.380000, 53 x 74,0.34,0.39,195.0,23.25,23.69, 31 x 21, 0.000000, -0.937330, 0.008740, 0.066690, -0.028730, -0.192090,0.24604, ,22.8,0.132,0.365,23.47,0.10136986301369863,-0.949583209017117,0.0028900000000000037,1.1322069325901412,K>S,0.952071932517117,None
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-09,1518210000,37.0, 0.081010, 0.011060, 0.083590, -0.026120, 0.013630,0.24425, 49.000000, 0.540000, 31 x 45,0.46,0.51,192.5,20.89,21.3, 3 x 16, 0.000000, -0.918550, 0.010920, 0.082730, -0.033050, -0.186270,0.24277, ,20.3,0.118,0.485,21.095,0.10136986301369863,-0.9444667466645029,0.0014799999999999813,1.1176914590953957,K>S,0.9457412486645029,None
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-09,1518210000,37.0, 0.050110, 0.007220, 0.057490, -0.018260, 0.008960,0.25471, 22.000000, 0.320000, 13 x 233,0.27,0.31,197.5,25.55,26.09, 11 x 3, 0.000000, -0.960480, 0.006310, 0.046560, -0.021690, -0.198420,0.23846, ,25.3,0.147,0.29000000000000004,25.82,0.10136986301369863,-0.8846996713697308,0.016249999999999987,1.1467224060848866,K>S,0.8986933588697308,None
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-09,1518210000,37.0, 0.179430, 0.019710, 0.145660, -0.044750, 0.030640,0.23922, 76.000000, 1.230000, 362 x 56,1.21,1.29,185.0,14.24,14.44, 31 x 20, 13.300000, -0.820560, 0.019790, 0.144280, -0.051600, -0.161510,0.23743, 1.000000,12.8,0.074,1.25,14.34,0.10136986301369863,-0.894117359606664,0.001789999999999986,1.0741450386111595,K>S,0.895658818106664,None
1515013200, 2018-01-03 16:00,2018-01-03,16.0,172.23, 2018-02-16,1518814800,44.0, 0.299690, 0.024550, 0.209740, -0.052630, 0.059980,0.23488, , 2.550000, 24 x 17,2.57,2.6,180.0,10.5,10.65, 154 x 262, 10.650000, -0.705650, 0.025120, 0.207810, -0.056920, -0.163020,0.22554, 204.000000,7.8,0.045,2.585,10.575,0.12054794520547946,-0.878361348983721,0.009340000000000015,1.0451140916216688,K>S,0.886404489983721,None
