QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,call_mid,put_mid,T,parity_residual,iv_gap,moneyness,side,score,label
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-19,1495224000,50.0, 0.044920, 0.008220, 0.050760, -0.009960, 0.008830,0.2145, 181.000000, 0.200000, 66 x 191,0.2,0.2,165.0,21.29,21.9, 95 x 78, 21.120000, -0.959840, 0.007460, 0.044710, -0.016010, -0.223450,0.20514, 0.000000,21.1,0.146,0.2,21.595,0.136986301369863,-1.0196213826470917,0.009360000000000007,1.1464702612562536,K>S,1.0263568386470916,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-19,1495224000,50.0, 0.085570, 0.014140, 0.085130, -0.016830, 0.016880,0.2065, 599.000000, 0.420000, 175 x 105,0.43,0.43,160.0,16.56,17.09, 41 x 150, 17.070000, -0.916440, 0.013770, 0.080830, -0.022020, -0.207370,0.20188, 1.000000,16.1,0.112,0.43,16.825,0.136986301369863,-0.9922990464500749,0.004619999999999985,1.1117287381878822,K>S,0.995623598450075,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-19,1495224000,50.0, 0.164100, 0.022800, 0.133320, -0.024800, 0.031020,0.20259, 356.000000, 0.900000, 38 x 34,0.91,0.91,155.0,12.15,12.5, 221 x 855, 12.260000, -0.835680, 0.022710, 0.131930, -0.031600, -0.184860,0.19994, 21.000000,11.1,0.077,0.91,12.325,0.136986301369863,-0.9849767102530578,0.0026499999999999857,1.076987215119511,K>S,0.9868836502530578,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-19,1495224000,50.0, 0.292550, 0.031790, 0.184570, -0.034200, 0.055070,0.20185, , 1.930000, 37 x 22,1.91,1.93,150.0,8.2,8.3, 393 x 55, 8.250000, -0.711170, 0.032260, 0.182570, -0.040450, -0.154830,0.19604, 197.000000,6.1,0.042,1.92,8.25,0.136986301369863,-0.872654374056042,0.00581000000000001,1.0422456920511396,K>S,0.876835250056042,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-12,1494619200,43.0, 0.389710, 0.037770, 0.191340, -0.043420, 0.062730,0.20377, 2.000000, 2.800000, 1200 x 721,2.57,2.8,147.0,5.5,6.6, 1355 x 1198, 0.000000, -0.605290, 0.036540, 0.191600, -0.048110, -0.111740,0.21057, ,3.1,0.021,2.6849999999999996,6.05,0.1178082191780822,-0.8066329887929751,-0.0068000000000000005,1.0214007782101169,K>S,0.8115262687929751,S1_bear
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-19,1495224000,50.0, 0.464470, 0.035960, 0.213190, -0.040600, 0.084150,0.20695, , 3.780000, 40 x 315,3.76,3.8,145.0,5.0,5.1, 220 x 1168, 5.120000, -0.536640, 0.036880, 0.212770, -0.045380, -0.114570,0.20007, 276.000000,1.1,0.007,3.78,5.05,0.136986301369863,-0.7853320378590536,0.006879999999999997,1.0075041689827684,K>S,0.7902828858590536,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-12,1494619200,43.0, 0.429780, 0.037580, 0.196320, -0.045300, 0.068910,0.20913, 30.000000, 3.140000, 3 x 1402,2.95,3.41,146.0,4.9,5.96, 1203 x 1147, 0.000000, -0.568660, 0.037400, 0.195710, -0.048860, -0.104730,0.20955, ,2.1,0.014,3.18,5.43,0.1178082191780822,-0.6869317456272195,-0.00041999999999997595,1.0144524735964426,K>S,0.6872339776272195,S1_bear
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-19,1495224000,50.0, 0.638580, 0.032510, 0.200770, -0.038830, 0.107260,0.21826, , 6.600000, 350 x 577,6.56,6.71,140.0,2.79,2.8, 38 x 28, 2.890000, -0.356270, 0.033610, 0.200700, -0.042670, -0.075350,0.20609, ,3.9,0.027,6.635,2.795,0.136986301369863,-0.648009701662037,0.012170000000000014,0.972762645914397,K<S,0.6567672336620369,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-19,1495224000,50.0, 0.780910, 0.024860, 0.158120, -0.031030, 0.114120,0.23044, 139.000000, 10.280000, 959 x 111,10.15,10.4,135.0,1.44,1.46, 28 x 217, 1.450000, -0.211230, 0.024770, 0.154970, -0.034340, -0.044300,0.21699, 687.000000,8.9,0.062,10.275,1.45,0.136986301369863,-0.635687365465019,0.013450000000000017,0.9380211228460257,K<S,0.645365985465019,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-05,1494014400,36.0, 0.380810, 0.039580, 0.174430, -0.047550, 0.051590,0.20994, 247.000000, 2.500000, 706 x 611,2.36,2.57,147.0,5.25,6.15, 1034 x 1180, 5.600000, -0.619460, 0.039820, 0.174570, -0.053010, -0.095690,0.20811, 0.000000,3.1,0.021,2.465,5.7,0.09863013698630137,-0.5919241927731642,0.0018299999999999983,1.0214007782101169,K>S,0.5932410607731642,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-12,1494619200,43.0, 0.505560, 0.038430, 0.198760, -0.045530, 0.079370,0.2088, 23.000000, 4.130000, 1355 x 1348,3.89,4.2,144.0,3.8,4.5, 1144 x 915, 4.290000, -0.495360, 0.039400, 0.199110, -0.048280, -0.090870,0.20268, 3.000000,0.1,0.001,4.045,4.15,0.1178082191780822,-0.5325292592957105,0.006120000000000014,1.000555864369094,K>S,0.5369332112957105,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-05,1494014400,36.0, 0.345380, 0.037860, 0.168440, -0.047040, 0.047430,0.21262, 27.000000, 2.170000, 5 x 929,2.04,2.29,148.0,5.85,6.7, 1377 x 1220, 6.750000, -0.661560, 0.039160, 0.167300, -0.049550, -0.102520,0.20337, 0.000000,4.1,0.028,2.165,6.275,0.09863013698630137,-0.47086162615367844,0.009250000000000008,1.0283490828237911,K>S,0.47751792615367844,None
1490904000, 2017-03-30 16:00,2017-03-30,16.0,143.92, 2017-05-05,1494014400,36.0, 0.422550, 0.039870, 0.179640, -0.050780, 0.057410,0.21533, 24.000000, 2.900000, 5 x 418,2.8,3.05,146.0,4.75,5.31, 572 x 1106, 4.880000, -0.580930, 0.041410, 0.178390, -0.053370, -0.089390,0.20552, 1.000000,2.1,0.014,2.925,5.029999999999999,0.09863013698630137,-0.4579867593926492,0.009809999999999985,1.0144524735964426,K>S,0.4650460353926492,None
