QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,call_mid,put_mid,T,parity_residual,iv_gap,moneyness,side,score,label
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-13,1673643600,42.0, 0.209900, 0.008200, 0.191950, -0.122130, 0.042940,0.52439, 8.000000, 3.890000, 397 x 398,3.5,4.15,230.0,37.15,41.9, 120 x 104, 38.400000, -0.756220, 0.007900, 0.207260, -0.130840, -0.155980,0.60212, 0.000000,35.1,0.18,3.825,39.525,0.11506849315068493,-1.412081060102885,-0.07772999999999997,1.1802134646962232,K>S,1.4878211721028851,S1_bear
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-13,1673643600,42.0, 0.249770, 0.008980, 0.211630, -0.136460, 0.051680,0.53036, 5.000000, 4.700000, 1 x 1,4.65,5.0,225.0,32.95,37.5, 264 x 218, 36.160000, -0.727310, 0.008640, 0.219560, -0.136200, -0.154510,0.58818, 1.000000,30.1,0.155,4.825,35.225,0.11506849315068493,-1.089120243340286,-0.05781999999999998,1.1545566502463054,K>S,1.145460051340286,S1_bear
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-20,1674248400,49.0, 0.718010, 0.007810, 0.242920, -0.161020, 0.152910,0.60333, 1.000000, 26.100000, 214 x 217,27.55,28.0,176.67,8.4,8.55, 1383 x 779, 8.750000, -0.281220, 0.007890, 0.242940, -0.139510, -0.082430,0.59987, 99.000000,18.2,0.093,27.775,8.475000000000001,0.13424657534246576,0.405293122576424,0.0034600000000000186,0.906557881773399,K<S,0.40866454657642404,S1_bull
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-20,1674248400,49.0, 0.646860, 0.008820, 0.267510, -0.170290, 0.141040,0.58617, 24.000000, 22.280000, 376 x 128,22.15,22.55,185.0,11.3,11.4, 1003 x 19, 11.650000, -0.354490, 0.008980, 0.267430, -0.148580, -0.102950,0.5831, 95.000000,9.9,0.051,22.35,11.350000000000001,0.13424657534246576,0.39068204854879696,0.003070000000000017,0.9493021346469622,K<S,0.393673456548797,S1_bull
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-20,1674248400,49.0, 0.661800, 0.008600, 0.263350, -0.168320, 0.143730,0.58908, 2.000000, 21.900000, 465 x 606,23.05,23.7,183.33,10.65,10.8, 1653 x 456, 11.400000, -0.339000, 0.008770, 0.263290, -0.147700, -0.098450,0.58677, 16.000000,11.5,0.059,23.375,10.725000000000001,0.13424657534246576,0.3796256852386293,0.0023100000000000342,0.9407327586206897,K<S,0.3818765492386293,S1_bull
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-06,1673038800,35.0, 0.221000, 0.009320, 0.180780, -0.137890, 0.038030,0.52409, 202.000000, 3.720000, 188 x 951,3.6,3.9,225.0,32.8,34.3, 29 x 150, 43.000000, -0.771360, 0.009210, 0.182870, -0.125930, -0.128670,0.55017, 0.000000,30.1,0.155,3.75,33.55,0.0958904109589041,-0.3545790522297665,-0.026080000000000103,1.1545566502463054,K>S,0.37999140422976657,S1_bear
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-20,1674248400,49.0, 0.567460, 0.009610, 0.283220, -0.174570, 0.127050,0.57218, 123.000000, 17.600000, 111 x 483,17.5,17.75,193.33,14.85,15.0, 132 x 407, 15.000000, -0.434020, 0.009760, 0.283340, -0.152230, -0.124370,0.56884, 105.000000,1.5,0.008,17.625,14.925,0.13424657534246576,0.3760709745211379,0.0033400000000000096,0.9920463875205255,K<S,0.3793254705211379,S1_bull
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-20,1674248400,49.0, 0.599750, 0.009360, 0.277430, -0.173100, 0.132280,0.57672, 360.000000, 19.450000, 71 x 3,19.35,19.5,190.0,13.35,13.5, 421 x 930, 13.450000, -0.401590, 0.009410, 0.278050, -0.151600, -0.116260,0.57535, 222.000000,4.9,0.025,19.425,13.425,0.13424657534246576,0.3639046931900509,0.0013699999999999823,0.9749589490968802,K<S,0.3652396211900509,S1_bull
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-20,1674248400,49.0, 0.552060, 0.009700, 0.284440, -0.174760, 0.123310,0.56911, 558.000000, 16.850000, 1 x 62,16.7,16.85,195.0,15.7,15.8, 36 x 8, 15.680000, -0.451080, 0.009780, 0.284220, -0.152290, -0.128740,0.56771, 128.000000,0.1,0.001,16.775,15.75,0.13424657534246576,0.36212733783130346,0.0013999999999999568,1.000615763546798,K>S,0.3634914978313034,S1_bull
1670014800, 2022-12-02 16:00,2022-12-02,16.0,194.88, 2023-01-13,1673643600,42.0, 0.289250, 0.009750, 0.228460, -0.147020, 0.058860,0.52704, 97.000000, 5.350000, 387 x 5,5.6,6.05,220.0,29.75,31.25, 56 x 105, 30.450000, -0.705220, 0.009610, 0.228900, -0.132560, -0.152260,0.54989, 1.000000,25.1,0.129,5.824999999999999,30.5,0.11506849315068493,-0.34115942657767917,-0.022850000000000037,1.1288998357963875,K>S,0.3634244665776792,S1_bear
